authors,title,publication_year,doi,url
Jesus Perez-MartinBenjamin BustosSilvio Jamil F. GuimarãesIvan SipiranJorge PérezGrethel Coello Said,A comprehensive review of the video-to-text problem,2022,https://doi.org/10.1007/s10462-021-10104-1,http://link.springer.com/article/10.1007/s10462-021-10104-1
David SánchezDavid Isern,Automatic extraction of acronym definitions from the Web,2011,https://doi.org/10.1007/s10489-009-0197-4,http://link.springer.com/article/10.1007/s10489-009-0197-4
Qusai Q. AbueinMohammed Q. ShatnawiMuneer Bani YasseinReem Mahafza,Intelligent system for visual web content analytics: A new approach and case study,2018,https://doi.org/10.1007/s11042-017-4740-8,http://link.springer.com/article/10.1007/s11042-017-4740-8
Jangwon SeoW. Bruce CroftDavid A. Smith,Online community search using conversational structures,2011,https://doi.org/10.1007/s10791-011-9166-8,http://link.springer.com/article/10.1007/s10791-011-9166-8
João PalottiAllan HanburyHenning MüllerCharles E. Kahn Jr.,How users search and what they search for in the medical domain,2016,https://doi.org/10.1007/s10791-015-9269-8,http://link.springer.com/article/10.1007/s10791-015-9269-8
Fatemeh HemmatianMohammad Karim Sohrabi,A survey on classification techniques for opinion mining and sentiment analysis,2019,https://doi.org/10.1007/s10462-017-9599-6,http://link.springer.com/article/10.1007/s10462-017-9599-6
Tao XieBin WuBingjing JiaBai Wang,Graph-ranking collective Chinese entity linking algorithm,2020,https://doi.org/10.1007/s11704-018-7175-0,http://link.springer.com/article/10.1007/s11704-018-7175-0
Xieling ChenHaoran Xie,A Structural Topic Modeling-Based Bibliometric Study of Sentiment Analysis Literature,2020,https://doi.org/10.1007/s12559-020-09745-1,http://link.springer.com/article/10.1007/s12559-020-09745-1
Sayanta PaulSriparna SahaJyoti Prakash Singh,COVID-19 and cyberbullying: deep ensemble model to identify cyberbullying from code-switched languages during the pandemic,2022,https://doi.org/10.1007/s11042-021-11601-9,http://link.springer.com/article/10.1007/s11042-021-11601-9
Maria Claudia BuzziMarina BuzziDaniele FranchiDavide GazzèGiorgio IervasiAndrea MarchettiAlessandro PingitoreMaurizio Tesconi,Facebook: a new tool for collecting health data?,2017,https://doi.org/10.1007/s11042-015-3190-4,http://link.springer.com/article/10.1007/s11042-015-3190-4
Eduard BarbuCarla Parra EscartínLuisa BentivogliMatteo NegriMarco TurchiConstantin OrasanMarcello Federico,The first Automatic Translation Memory Cleaning Shared Task,2016,https://doi.org/10.1007/s10590-016-9183-x,http://link.springer.com/article/10.1007/s10590-016-9183-x
Emrah Inan,SimiT: A Text Similarity Method Using Lexicon and Dependency Representations,2020,https://doi.org/10.1007/s00354-020-00099-8,http://link.springer.com/article/10.1007/s00354-020-00099-8
Sehrish IqbalSaeed-Ul HassanNaif Radi AljohaniSalem AlelyaniRaheel NawazLutz Bornmann,A decade of in-text citation analysis based on natural language processing and machine learning techniques: an overview of empirical studies,2021,https://doi.org/10.1007/s11192-021-04055-1,http://link.springer.com/article/10.1007/s11192-021-04055-1
Shengli SongNan ZhangHaitao Huang,Named entity recognition based on conditional random fields,2019,https://doi.org/10.1007/s10586-017-1146-3,http://link.springer.com/article/10.1007/s10586-017-1146-3
Reza RawassizadehTaylan SenSunny Jung KimChristian MeurischHamidreza KeshavarzMax MühlhäuserMichael Pazzani,Manifestation of virtual assistants and robots into daily life: vision and challenges,2019,https://doi.org/10.1007/s42486-019-00014-1,http://link.springer.com/article/10.1007/s42486-019-00014-1
Mohamed Seghir Hadj AmeurAhmed GuessoumFarid Meziane,Improving Arabic neural machine translation via n-best list re-ranking,2019,https://doi.org/10.1007/s10590-019-09237-6,http://link.springer.com/article/10.1007/s10590-019-09237-6
Jinghao NiuYehui YangSiheng ZhangZhengya SunWensheng Zhang,Multi-task Character-Level Attentional Networks for Medical Concept Normalization,2019,https://doi.org/10.1007/s11063-018-9873-x,http://link.springer.com/article/10.1007/s11063-018-9873-x
Zhibing ZhaoYingce XiaTao QinLirong XiaTie-Yan Liu,Dual Learning: Theoretical Study and an Algorithmic Extension,2021,https://doi.org/10.1007/s42979-021-00799-y,http://link.springer.com/article/10.1007/s42979-021-00799-y
Abdullah Saleh AlqahtaniP. SaravananM. MaheswariSami Alshmrany,An automatic query expansion based on hybrid CMO-COOT algorithm for optimized information retrieval,2022,https://doi.org/10.1007/s11227-021-04171-y,http://link.springer.com/article/10.1007/s11227-021-04171-y
Ahlem BouziriChiraz LatiriEric Gaussier,LTR-expand: query expansion model based on learning to rank association rules,2020,https://doi.org/10.1007/s10844-020-00596-8,http://link.springer.com/article/10.1007/s10844-020-00596-8
Hegler TissotMarcos Didonet Del FabroLeon DerczynskiAngus Roberts,Normalisation of imprecise temporal expressions extracted from text,2019,https://doi.org/10.1007/s10115-019-01338-1,http://link.springer.com/article/10.1007/s10115-019-01338-1
Oanh Thi TranBach Xuan NgoMinh Le NguyenAkira Shimazu,Automated reference resolution in legal texts,2014,https://doi.org/10.1007/s10506-013-9149-8,http://link.springer.com/article/10.1007/s10506-013-9149-8
Qingqing ZhouRui XiaChengzhi Zhang,Online Shopping Behavior Study Based on Multi-granularity Opinion Mining: China Versus America,2016,https://doi.org/10.1007/s12559-016-9384-x,http://link.springer.com/article/10.1007/s12559-016-9384-x
Mayur WankhadeAnnavarapu Chandra Sekhara RaoChaitanya Kulkarni,"A survey on sentiment analysis methods, applications, and challenges",2022,https://doi.org/10.1007/s10462-022-10144-1,http://link.springer.com/article/10.1007/s10462-022-10144-1
Anis TissaouiSalma SassiRichard Chbeir,Probabilistic Topic Models for Enriching Ontology from Texts,2020,https://doi.org/10.1007/s42979-020-00349-y,http://link.springer.com/article/10.1007/s42979-020-00349-y
Xuejun ZhangXuemin ZhaoTian Tan,Robust dialog state tracker with contextual-feature augmentation,2021,https://doi.org/10.1007/s10489-020-01991-y,http://link.springer.com/article/10.1007/s10489-020-01991-y
Sarika JainN. K. Jain,Learning techniques in Extended Hierarchical Censored Production Rules (EHCPRs) System,2012,https://doi.org/10.1007/s10462-011-9242-x,http://link.springer.com/article/10.1007/s10462-011-9242-x
Feng HouRuili WangYi Zhou,Transfer learning for fine-grained entity typing,2021,https://doi.org/10.1007/s10115-021-01549-5,http://link.springer.com/article/10.1007/s10115-021-01549-5
Ritu AgarwalMani Wadhwa,Review of State-of-the-Art Design Techniques for Chatbots,2020,https://doi.org/10.1007/s42979-020-00255-3,http://link.springer.com/article/10.1007/s42979-020-00255-3
Alfonso GuarinoNicola LettieriDelfina MalandrinoRocco Zaccagnino,"A machine learning-based approach to identify unlawful practices in online terms of service: analysis, implementation and evaluation",2021,https://doi.org/10.1007/s00521-021-06343-6,http://link.springer.com/article/10.1007/s00521-021-06343-6
Katrin KirchhoffDaniel CapurroAnne M. Turner,A conjoint analysis framework for evaluating user preferences in machine translation,2014,https://doi.org/10.1007/s10590-013-9140-x,http://link.springer.com/article/10.1007/s10590-013-9140-x
Iqbal H. Sarker,"AI-Based Modeling: Techniques, Applications and Research Issues Towards Automation, Intelligent and Smart Systems",2022,https://doi.org/10.1007/s42979-022-01043-x,http://link.springer.com/article/10.1007/s42979-022-01043-x
Dilip Kumar SharmaRajendra PamulaD. S. Chauhan,A contemporary combined approach for query expansion,2020,https://doi.org/10.1007/s11042-020-09172-2,http://link.springer.com/article/10.1007/s11042-020-09172-2
Abdul JabbarSajid IqbalManzoor Ilahi TamimyShafiq HussainAdnan Akhunzada,Empirical evaluation and study of text stemming algorithms,2020,https://doi.org/10.1007/s10462-020-09828-3,http://link.springer.com/article/10.1007/s10462-020-09828-3
Jonnathan CarvalhoAlexandre Plastino,On the evaluation and combination of state-of-the-art features in Twitter sentiment analysis,2021,https://doi.org/10.1007/s10462-020-09895-6,http://link.springer.com/article/10.1007/s10462-020-09895-6
Yu-Chieh Wu,Multilingual news extraction via stopword language model scoring,2017,https://doi.org/10.1007/s10844-016-0395-6,http://link.springer.com/article/10.1007/s10844-016-0395-6
Feicheng HuangZhixin LiHaiyang WeiCanlong ZhangHuifang Ma,Boost image captioning with knowledge reasoning,2020,https://doi.org/10.1007/s10994-020-05919-y,http://link.springer.com/article/10.1007/s10994-020-05919-y
Mehrdad FarahaniMohammad GharachorlooMarzieh FarahaniMohammad Manthouri,ParsBERT: Transformer-based Model for Persian Language Understanding,2021,https://doi.org/10.1007/s11063-021-10528-4,http://link.springer.com/article/10.1007/s11063-021-10528-4
Xiaoguang WangQikai ChengWei Lu,Analyzing evolution of research topics with NEViewer: a new method based on dynamic co-word networks,2014,https://doi.org/10.1007/s11192-014-1347-y,http://link.springer.com/article/10.1007/s11192-014-1347-y
V. A. Yatsko,Computational linguistics or linguistic informatics?,2014,https://doi.org/10.3103/S0005105514030042,http://link.springer.com/article/10.3103/S0005105514030042
Mingtong LiuYujie ZhangJinan XuYufeng Chen,Deep bi-directional interaction network for sentence matching,2021,https://doi.org/10.1007/s10489-020-02156-7,http://link.springer.com/article/10.1007/s10489-020-02156-7
Diego DermevalRanilson PaivaIg Ibert BittencourtJulita VassilevaDaniel Borges,Authoring Tools for Designing Intelligent Tutoring Systems: a Systematic Review of the Literature,2018,https://doi.org/10.1007/s40593-017-0157-9,http://link.springer.com/article/10.1007/s40593-017-0157-9
Christian R. Huyck,Dialogue based interfaces for universal access,2011,https://doi.org/10.1007/s10209-010-0209-5,http://link.springer.com/article/10.1007/s10209-010-0209-5
Akshi KumarNitin Sachdeva,Cyberbullying detection on social multimedia using soft computing techniques: a meta-analysis,2019,https://doi.org/10.1007/s11042-019-7234-z,http://link.springer.com/article/10.1007/s11042-019-7234-z
Xueqing WuYingce XiaJinhua ZhuLijun WuShufang XieTao Qin,A study of BERT for context-aware neural machine translation,2022,https://doi.org/10.1007/s10994-021-06070-y,http://link.springer.com/article/10.1007/s10994-021-06070-y
N. V. LoukachevitchI. I. Chetviorkin,Open evaluation of sentiment-analysis systems based on the material of the Russian language,2014,https://doi.org/10.3103/S0147688214060057,http://link.springer.com/article/10.3103/S0147688214060057
R. San-SegundoJ. M. MonteroR. CórdobaV. SamaF. FernándezL. F. D’HaroV. López-LudeñaD. SánchezA. García,"Design, development and field evaluation of a Spanish into sign language translation system",2012,https://doi.org/10.1007/s10044-011-0243-9,http://link.springer.com/article/10.1007/s10044-011-0243-9
Ranjan SatapathyErik CambriaAndrea NanettiAmir Hussain,A Review of Shorthand Systems: From Brachygraphy to Microtext and Beyond,2020,https://doi.org/10.1007/s12559-020-09723-7,http://link.springer.com/article/10.1007/s12559-020-09723-7
Mohammed KaityVimala Balakrishnan,An automatic non-English sentiment lexicon builder using unannotated corpus,2019,https://doi.org/10.1007/s11227-019-02755-3,http://link.springer.com/article/10.1007/s11227-019-02755-3
Junfang Jia 贾俊芳Valeriia TumanianGuoqiang Li 李国强,Discovering semantically related technical terms and web resources in Q&A discussions,2021,https://doi.org/10.1631/FITEE.2000186,http://link.springer.com/article/10.1631/FITEE.2000186
Bilel ElayebAmina ChouiguiMyriam BounhasOussama Ben Khiroun,Automatic Arabic Text Summarization Using Analogical Proportions,2020,https://doi.org/10.1007/s12559-020-09748-y,http://link.springer.com/article/10.1007/s12559-020-09748-y
Tej Bahadur ShahiChiranjibi Sitaula,Natural language processing for Nepali text: a review,2022,https://doi.org/10.1007/s10462-021-10093-1,http://link.springer.com/article/10.1007/s10462-021-10093-1
Saurabh SharmaVishal GuptaMamta Juneja,Diverse feature set based Keyphrase extraction and indexing techniques,2021,https://doi.org/10.1007/s11042-020-09423-2,http://link.springer.com/article/10.1007/s11042-020-09423-2
Mukesh SainiKazi Masudul AlamHaolin GuoAbdulhameed AlelaiwiAbdulmotaleb El Saddik,InCloud: a cloud-based middleware for vehicular infotainment systems,2017,https://doi.org/10.1007/s11042-015-3158-4,http://link.springer.com/article/10.1007/s11042-015-3158-4
Ibai RomanRoberto SantanaAlexander MendiburuJose A. Lozano,Evolution of Gaussian Process kernels for machine translation post-editing effort estimation,2021,https://doi.org/10.1007/s10472-021-09751-5,http://link.springer.com/article/10.1007/s10472-021-09751-5
Aníbal IungJoão CarbonellLuciano MarchezanElder RodriguesMaicon BernardinoFabio Paulo BassoBruno Medeiros,Systematic mapping study on domain-specific language development tools,2020,https://doi.org/10.1007/s10664-020-09872-1,http://link.springer.com/article/10.1007/s10664-020-09872-1
Anas MahmoudNan Niu,On the role of semantics in automated requirements tracing,2015,https://doi.org/10.1007/s00766-013-0199-y,http://link.springer.com/article/10.1007/s00766-013-0199-y
Animesh PrasadManpreet KaurMin-Yen Kan,Neural ParsCit: a deep learning-based reference string parser,2018,https://doi.org/10.1007/s00799-018-0242-1,http://link.springer.com/article/10.1007/s00799-018-0242-1
Heung-yeung ShumXiao-dong HeDi Li,From Eliza to XiaoIce: challenges and opportunities with social chatbots,2018,https://doi.org/10.1631/FITEE.1700826,http://link.springer.com/article/10.1631/FITEE.1700826
R. PriyaT. N. Shanmugam,A comprehensive review of significant researches on content based indexing and retrieval of visual information,2013,https://doi.org/10.1007/s11704-013-1276-6,http://link.springer.com/article/10.1007/s11704-013-1276-6
William Paulo Ducca FernandesLuiz José Schirmer SilvaIsabella Zalcberg FrajhofGuilherme da Franca Couto Fernandes de AlmeidaCarlos Nelson KonderRafael Barbosa NasserGustavo Robichez de CarvalhoSimone Diniz Junqueira BarbosaHélio Côrtes Vieira Lopes,Appellate Court Modifications Extraction for Portuguese,2020,https://doi.org/10.1007/s10506-019-09256-x,http://link.springer.com/article/10.1007/s10506-019-09256-x
Xieling ChenHaoran XieGary ChengZongxi Li,A Decade of Sentic Computing: Topic Modeling and Bibliometric Analysis,2022,https://doi.org/10.1007/s12559-021-09861-6,http://link.springer.com/article/10.1007/s12559-021-09861-6
Pierfrancesco BelliniDaniele CenniPaolo Nesi,Optimization of information retrieval for cross media contents in a best practice network,2014,https://doi.org/10.1007/s13735-014-0058-8,http://link.springer.com/article/10.1007/s13735-014-0058-8
Junsheng ZhangChangqing YaoYunchuan SunZengquan Fang,Building text-based temporally linked event network for scientific big data analytics,2016,https://doi.org/10.1007/s00779-016-0940-x,http://link.springer.com/article/10.1007/s00779-016-0940-x
Akshi KumarSimran SethShivam GuptaShivam Maini,Sentic Computing for Aspect-Based Opinion Summarization Using Multi-Head Attention with Feature Pooled Pointer Generator Network,2022,https://doi.org/10.1007/s12559-021-09835-8,http://link.springer.com/article/10.1007/s12559-021-09835-8
